Air_Conditioner,Antiquity,Bathrooms,Borough,Community_Zone,Concierge,District,Elevator,Energy_Consumption,Ensuite,Equipped_Kitchen,Floor,Furnished,Garden,Price,Rooms,Size,Swimming_Pool,Terrace,Type
0,+100,1,Justicia,0,0,Centro,1,D,0,1,1,0,0,800,2,50,0,0,Piso
1,10-20,1,Valdefuentes,1,1,Hortaleza,1,A,0,1,1,1,0,950,2,60,1,0,Piso
1,50-70,2,Puerta del Ángel,0,0,Latina,0,E,0,1,1,1,0,930,4,108,0,1,Piso
0,<1,2,Los Ángeles,1,1,Villaverde,1,C,1,1,1,0,1,950,3,97,1,0,Piso
0,30-50,1,Valdezarza,0,0,Moncloa,0,C,0,1,2,1,0,975,3,60,0,1,Piso
1,70-100,1,Lista,0,1,Salamanca,1,C,0,1,2,1,0,1200,2,72,0,0,Piso
0,20-30,1,Valdeacederas,0,0,Tetuán,0,B,0,1,1,1,0,750,2,65,0,0,Piso
0,1-5,1,Delicias,0,0,Arganzuela,1,G,0,1,2,0,0,700,2,35,0,0,Piso
1,70-100,1,Lista,1,1,Salamanca,1,A,0,1,2,1,0,990,1,45,1,0,Apartamento
1,10-20,1,Universidad,0,1,Centro,1,B,1,1,1,1,0,750,1,45,0,0,Apartamento
1,50-70,2,Vallehermoso,0,1,Chamberí,1,D,0,1,4,1,0,1500,4,125,0,0,Piso
1,70-100,1,Gaztambide,0,0,Chamberí,1,D,0,1,1,0,0,1400,2,60,0,0,Piso
1,+100,1,Universidad,0,1,Centro,1,E,0,1,2,0,0,850,1,49,0,0,Estudio
0,70-100,1,Ibiza,0,1,Retiro,1,C,0,1,2,1,0,850,1,45,0,0,Apartamento
1,30-50,2,Peñagrande,1,1,Fuencarral,1,B,0,1,2,0,0,1400,3,135,1,0,Piso
0,30-50,1,Niño Jesús,0,0,Retiro,1,G,0,1,2,0,0,850,2,71,0,0,Piso
1,30-50,1,San Juan Bautista,1,1,Ciudad Lineal,1,G,0,1,2,1,0,1150,2,70,1,0,Piso
1,30-50,2,Canillas,1,1,Hortaleza,1,A,1,1,2,0,1,2500,4,140,1,1,Piso
1,50-70,1,San Pascual,1,1,Ciudad Lineal,1,F,1,1,1,0,1,850,1,44,1,0,Apartamento
1,30-50,2,Alameda de Osuna,1,1,Barajas,1,D,0,1,3,0,1,1200,2,100,1,0,Piso
1,+100,1,Justicia,0,1,Centro,1,A,0,1,1,1,0,975,1,71,0,0,Piso
1,70-100,1,Trafalgar,0,0,Chamberí,1,G,0,1,1,1,0,795,1,50,0,0,Apartamento
1,70-100,1,Palos de Moguer,1,1,Arganzuela,1,C,0,1,2,1,0,1050,2,74,1,0,Piso
1,30-50,1,Chopera,0,0,Arganzuela,1,A,0,1,2,1,0,1200,1,50,0,1,Ático
1,20-30,1,Castillejos,1,1,Tetuán,1,C,0,1,3,1,0,820,1,49,0,1,Piso
1,10-20,1,Ensanche de Vallecas,1,1,Villa de Vallecas,1,B,0,1,3,0,0,1000,2,85,1,1,Ático
1,+100,1,Recoletos,1,1,Salamanca,1,C,0,1,2,1,0,950,1,70,0,0,Estudio
1,<1,2,Valdeacederas,1,0,Tetuán,1,A,1,1,4,0,0,1400,2,80,1,0,Piso
1,10-20,1,Rejas,1,1,San Blas,1,D,0,1,2,1,0,750,1,52,1,0,Piso
1,+100,1,Universidad,0,0,Centro,0,E,0,1,1,1,0,1000,2,60,0,0,Piso
0,<1,1,Ciudad Jardín,0,0,Chamartín,0,D,0,1,2,1,0,890,1,55,0,0,Piso
0,10-20,2,Costillares,1,1,Ciudad Lineal,1,D,1,1,4,1,1,1700,3,150,1,1,Piso
0,20-30,1,Quintana,0,0,Ciudad Lineal,0,D,0,0,1,0,0,875,2,80,0,0,Piso
1,50-70,2,Puerta del Ángel,1,1,Latina,1,E,1,1,3,0,0,900,2,90,0,1,Piso
0,50-70,1,Puerta del Ángel,0,0,Latina,0,C,0,0,1,0,0,1000,2,69,0,0,Piso
1,50-70,1,El Viso,1,1,Chamartín,1,E,0,1,3,1,0,1400,1,55,0,0,Piso
1,30-50,1,Salvador,0,0,Puente de Vallecas,0,B,0,1,Bajos,1,0,650,1,70,0,1,Casa o chalet
0,50-70,1,Casa de Campo,1,1,Moncloa,1,B,0,1,2,1,0,1300,3,78,0,1,Piso
1,70-100,2,Arapiles,0,1,Chamberí,1,D,1,1,5,1,0,1650,2,100,0,0,Piso
1,+100,1,Cortes,0,0,Centro,0,E,0,1,1,1,0,800,1,50,0,0,Piso
1,<1,3,Fuente del Berro,0,1,Salamanca,1,C,1,1,3,1,0,1940,2,176,0,0,Piso
1,10-20,1,Apóstol Santiago,1,1,Hortaleza,1,C,1,1,2,1,0,1250,2,120,1,0,Piso
0,10-20,1,Salvador,0,0,San Blas,1,G,0,1,2,1,0,700,1,50,0,0,Apartamento
1,+100,1,Universidad,1,1,Centro,1,E,0,1,1,0,0,850,1,47,0,0,Apartamento
1,10-20,2,Simancas,1,1,San Blas,1,E,1,0,1,0,0,950,1,73,0,1,Loft
1,70-100,2,Goya,0,0,Salamanca,1,E,0,1,2,1,0,2500,4,160,0,0,Piso
0,30-50,1,Ríos Rosas,0,0,Chamberí,1,F,0,1,1,1,0,750,2,50,0,0,Piso
1,20-30,1,Valdeacederas,0,0,Tetuán,1,B,0,1,2,0,0,690,1,38,0,0,Estudio
1,50-70,1,Hispanoamérica,0,1,Chamartín,0,A,0,1,2,0,0,1500,2,80,0,0,Piso
1,70-100,10,Argüelles,1,1,Moncloa,1,A,1,1,3,1,0,790,10,48,0,0,Piso
0,50-70,1,Hellín,0,0,San Blas,1,E,0,1,2,1,0,900,3,88,0,1,Piso
1,+100,2,Justicia,0,0,Centro,1,B,1,0,5,0,0,2350,2,164,0,0,Piso
1,10-20,1,Rejas,1,1,San Blas,1,E,0,1,3,0,0,700,1,55,1,0,Apartamento
1,50-70,1,Nueva España,1,1,Chamartín,1,E,0,1,3,1,0,1150,1,63,1,0,Apartamento
1,70-100,1,Ciudad Jardín,0,0,Chamartín,0,C,0,1,1,1,0,700,1,40,0,0,Piso
1,1-5,1,Numancia,0,0,Puente de Vallecas,0,E,0,1,2,1,0,690,2,45,0,0,Piso
0,50-70,1,Goya,0,1,Salamanca,0,B,0,1,5,1,0,800,1,35,0,0,Apartamento
1,50-70,1,Guindalera,1,0,Salamanca,1,B,0,1,1,0,0,900,1,45,0,0,Piso
1,10-20,1,Berruguete,0,0,Tetuán,0,G,0,1,2,1,0,795,1,55,0,0,Piso
1,50-70,1,Guindalera,1,0,Salamanca,1,B,0,1,1,0,0,800,1,40,0,1,Piso
1,10-20,2,Valverde,0,0,Fuencarral,1,C,0,1,1,0,0,1400,4,120,0,1,Piso
1,70-100,1,Argüelles,0,0,Moncloa,1,A,0,1,2,1,0,1400,3,100,0,1,Piso
1,+100,1,Recoletos,0,1,Salamanca,1,F,0,1,4,1,0,900,1,32,0,0,Loft
1,10-20,1,Abrantes,0,0,Carabanchel,1,G,0,1,2,1,0,1100,3,89,0,0,Piso
0,50-70,1,Campamento,0,0,Latina,0,C,0,0,3,1,0,690,2,65,0,0,Piso
1,30-50,2,Puerta del Ángel,0,1,Latina,1,D,0,1,1,1,0,1190,4,104,0,1,Piso
1,50-70,1,Vallehermoso,0,0,Chamberí,1,D,0,1,3,0,0,700,1,40,0,0,Estudio
1,30-50,1,Bellas Vistas,0,0,Tetuán,1,G,0,1,2,0,0,670,2,48,0,0,Piso
1,50-70,1,Embajadores,0,0,Centro,1,G,0,1,1,0,0,650,1,35,0,0,Piso
1,10-20,2,Buenavista,1,1,Carabanchel,1,E,1,1,1,1,0,1350,4,115,1,0,Piso
1,10-20,2,Simancas,1,1,San Blas,1,A,1,0,2,0,0,900,1,50,0,1,Piso
1,+100,1,Cortes,0,1,Centro,1,B,0,1,5,0,0,825,1,45,0,0,Piso
1,10-20,1,Simancas,0,1,San Blas,1,B,0,1,2,1,0,860,1,70,0,0,Loft
1,70-100,1,Gaztambide,1,1,Chamberí,1,G,0,1,2,0,1,800,1,45,0,0,Piso
0,50-70,1,Cuatro Caminos,0,0,Tetuán,1,E,0,1,2,1,0,1000,3,70,0,1,Piso
0,70-100,1,Lista,0,1,Salamanca,1,A,0,0,1,0,0,1200,3,90,0,0,Piso
0,50-70,1,Guindalera,0,0,Salamanca,1,E,0,1,1,1,0,1100,3,80,0,0,Apartamento
1,50-70,1,Guindalera,0,0,Salamanca,1,E,0,1,1,0,0,1150,2,77,0,0,Piso
1,30-50,1,Castillejos,1,1,Tetuán,1,B,0,1,4,0,0,1350,1,85,1,1,Piso
1,+100,1,Sol,0,0,Centro,1,D,0,1,1,1,0,800,1,50,0,0,Apartamento
0,50-70,1,Pilar,0,0,Fuencarral,1,F,0,1,2,0,0,800,2,60,0,0,Piso
0,+100,1,Universidad,0,0,Centro,1,C,0,1,1,1,0,850,2,60,0,0,Piso
0,30-50,1,Canillejas,0,0,San Blas,0,G,0,1,Bajos,0,0,640,2,50,0,0,Piso
1,30-50,2,Almagro,0,1,Chamberí,1,E,1,1,2,0,0,2300,3,133,0,0,Piso
1,50-70,1,Puerta del Ángel,0,0,Latina,1,A,0,1,1,1,0,800,1,50,0,0,Piso
1,+100,1,Universidad,0,0,Centro,1,E,0,1,1,1,0,950,1,41,0,0,Piso
0,1-5,1,Universidad,0,0,Centro,1,A,0,1,2,1,0,620,1,28,0,0,Piso
0,50-70,2,Lucero,1,1,Latina,1,C,1,1,6,1,0,1100,3,110,1,0,Piso
1,10-20,2,Simancas,1,1,San Blas,1,A,1,1,2,1,0,1300,2,85,1,0,Piso
0,+100,2,Embajadores,0,0,Centro,1,C,0,1,4,1,0,1400,3,75,0,0,Piso
1,70-100,1,Argüelles,1,1,Moncloa,1,E,1,1,3,1,0,2615,2,102,1,1,Piso
1,70-100,2,Lista,0,1,Salamanca,1,A,0,0,1,0,0,1025,2,70,0,0,Piso
0,50-70,1,Castillejos,1,1,Tetuán,1,E,1,1,3,0,0,1000,2,70,1,1,Piso
1,50-70,1,Cuatro Caminos,1,1,Tetuán,1,A,1,1,3,1,0,1500,1,90,1,0,Piso
0,70-100,1,Trafalgar,0,1,Chamberí,1,E,0,1,1,0,0,1175,2,75,0,0,Piso
1,+100,1,Justicia,0,1,Centro,1,E,0,1,5,1,0,900,1,52,0,0,Estudio
1,70-100,2,Lista,0,1,Salamanca,0,D,0,0,3,0,0,1025,2,70,0,1,Piso
0,30-50,1,Prosperidad,0,1,Chamartín,1,E,0,1,1,0,0,1000,3,77,0,1,Piso
0,20-30,1,Pinar del Rey,1,0,Hortaleza,0,C,0,1,1,0,0,750,2,60,0,0,Piso
0,30-50,1,Almagro,0,1,Chamberí,1,D,0,1,3,0,0,1250,3,80,0,0,Piso
0,70-100,1,Palos de Moguer,0,0,Arganzuela,1,C,0,1,2,0,0,700,1,40,0,0,Piso
1,+100,2,Sol,0,1,Centro,1,C,1,1,1,1,0,1300,2,105,0,0,Apartamento
1,70-100,2,Ríos Rosas,0,0,Chamberí,0,E,1,1,5,1,0,1375,2,80,0,0,Piso
1,10-20,2,Apóstol Santiago,1,1,Hortaleza,1,E,1,1,2,0,0,900,1,82,0,0,Apartamento
1,30-50,1,Bellas Vistas,1,1,Tetuán,1,A,1,1,1,1,1,850,1,62,1,1,Apartamento
0,70-100,1,Arapiles,0,0,Chamberí,1,D,0,1,1,1,0,950,2,55,0,1,Piso
1,30-50,1,Embajadores,0,0,Centro,1,E,0,1,3,0,0,1500,3,71,0,1,Piso
0,10-20,1,Ciudad Universitaria,0,0,Moncloa,0,E,0,0,1,0,0,900,2,57,0,0,Piso
1,50-70,2,Puerta Bonita,1,1,Carabanchel,1,A,1,1,1,0,0,900,2,90,1,1,Piso
1,30-50,1,Castilla,0,0,Chamartín,1,D,0,1,3,0,0,875,2,60,0,0,Piso
0,20-30,2,Numancia,0,0,Puente de Vallecas,0,B,0,1,1,1,0,900,3,125,0,1,Piso
0,70-100,2,Palos de Moguer,0,1,Arganzuela,1,D,0,1,2,1,0,1200,3,119,0,1,Piso
0,+100,1,Palacio,0,0,Centro,1,E,0,1,3,0,0,680,1,55,0,0,Piso
1,20-30,1,Argüelles,0,1,Moncloa,1,D,0,1,5,1,0,1600,3,115,0,0,Piso
0,1-5,1,Numancia,0,0,Puente de Vallecas,0,G,0,1,Bajos,0,0,600,1,40,0,0,Planta baja
0,50-70,2,Moscardó,0,0,Usera,0,E,0,1,1,0,0,645,2,58,0,0,Dúplex
0,20-30,1,Gaztambide,0,1,Chamberí,1,E,0,1,3,1,0,1100,2,100,0,0,Piso
0,+100,1,Justicia,0,0,Centro,0,F,0,1,2,0,0,600,1,30,0,0,Piso
1,<1,1,Goya,0,1,Salamanca,1,C,0,1,6,0,0,1500,1,68,0,0,Ático
0,70-100,1,Palacio,0,0,Centro,1,G,0,1,1,1,0,645,2,40,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,1,E,1,1,1,1,0,700,1,28,0,0,Estudio
1,10-20,2,Legazpi,1,0,Arganzuela,1,B,1,1,2,1,0,1100,3,90,1,0,Piso
0,50-70,1,Campamento,0,0,Latina,0,E,0,1,3,0,0,700,2,55,0,0,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,0,D,0,1,3,0,0,800,2,50,0,0,Piso
1,10-20,1,Apóstol Santiago,0,1,Hortaleza,1,D,0,0,3,1,0,900,2,130,0,1,Loft
1,50-70,1,Hispanoamérica,1,1,Chamartín,1,C,1,1,2,0,0,950,1,55,1,0,Apartamento
1,<1,1,Prosperidad,1,1,Chamartín,1,D,0,1,2,0,1,900,1,50,1,0,Piso
1,30-50,1,Prosperidad,1,1,Chamartín,1,C,0,1,Bajos,0,1,950,1,57,1,0,Piso
1,30-50,2,Pradolongo,0,0,Usera,1,G,1,1,1,0,0,850,2,66,0,1,Piso
0,50-70,1,Aluche,0,0,Latina,0,E,0,1,2,0,0,699,2,75,0,1,Piso
0,5-10,1,San Fermín,0,0,Usera,1,A,0,1,1,0,0,680,2,60,0,0,Piso
0,30-50,1,Chopera,0,0,Arganzuela,1,D,0,1,1,1,0,700,1,45,0,0,Piso
1,5-10,2,San Isidro,1,1,Carabanchel,1,B,0,1,2,0,0,1200,4,139,1,1,Piso
0,70-100,2,Palos de Moguer,0,0,Arganzuela,1,E,0,1,1,1,0,1100,3,115,0,1,Piso
0,30-50,1,Bellas Vistas,0,1,Tetuán,1,E,0,1,1,0,0,900,3,40,0,0,Piso
1,70-100,1,Gaztambide,0,0,Chamberí,1,B,0,1,3,1,0,1200,2,65,0,0,Piso
1,1-5,2,Numancia,0,0,Puente de Vallecas,1,C,0,1,3,0,0,850,3,70,0,1,Piso
1,50-70,3,Cuatro Caminos,1,1,Tetuán,1,E,1,1,3,0,0,1950,4,143,1,0,Piso
1,+100,1,Palacio,0,0,Centro,0,C,0,1,1,1,0,1200,2,90,0,0,Piso
0,10-20,1,Ciudad Universitaria,0,0,Moncloa,1,D,0,1,3,1,0,1000,3,80,0,0,Piso
1,30-50,1,Prosperidad,0,1,Chamartín,1,C,1,1,4,1,0,830,1,60,0,1,Piso
1,10-20,1,Valverde,0,0,Fuencarral,1,C,0,1,3,1,0,920,2,80,0,1,Ático
1,70-100,1,Ríos Rosas,0,0,Chamberí,1,A,0,1,1,1,0,900,1,68,0,0,Piso
1,30-50,1,Castillejos,0,1,Tetuán,1,C,0,1,7,0,0,800,1,55,0,1,Piso
1,+100,1,Universidad,0,0,Centro,0,C,0,1,2,1,0,650,1,30,0,0,Estudio
1,50-70,1,Puerta del Ángel,0,0,Latina,0,E,0,1,1,1,0,650,1,45,0,0,Ático
1,10-20,1,Villaverde Alto,1,1,Villaverde,1,A,0,1,6,0,1,950,2,120,1,1,Ático
0,10-20,2,Piovera,0,0,Hortaleza,0,B,0,0,1,0,0,1750,3,135,0,1,Piso
0,10-20,1,Cuatro Caminos,0,0,Tetuán,1,E,0,1,2,1,0,900,1,50,0,0,Apartamento
1,+100,1,Justicia,0,0,Centro,0,A,0,1,2,0,0,850,2,35,0,0,Piso
0,10-20,1,Berruguete,0,0,Tetuán,1,E,0,1,1,1,0,890,1,67,0,0,Ático
0,<1,2,Ríos Rosas,0,1,Chamberí,1,D,0,1,2,0,0,2200,5,144,0,0,Piso
1,20-30,2,Pinar del Rey,1,1,Hortaleza,1,E,1,1,3,0,1,1590,2,127,1,1,Ático
1,5-10,1,Cortes,0,0,Centro,1,F,0,1,4,0,0,650,1,45,0,0,Piso
0,70-100,2,Trafalgar,0,0,Chamberí,1,E,0,0,1,0,0,1100,2,70,0,0,Piso
0,70-100,1,Goya,0,0,Salamanca,1,C,0,1,2,1,0,650,1,28,0,0,Estudio
0,50-70,1,San Pascual,0,1,Ciudad Lineal,1,D,0,1,3,1,0,720,1,45,0,1,Piso
1,+100,3,Recoletos,0,1,Salamanca,1,C,0,0,2,0,0,3000,4,200,0,0,Piso
1,70-100,1,Arapiles,0,1,Chamberí,1,B,0,1,1,1,0,650,1,50,0,0,Piso
1,50-70,1,Vallehermoso,1,1,Chamberí,1,A,0,1,3,0,0,725,1,44,1,0,Estudio
0,10-20,1,Sol,0,0,Centro,1,E,0,1,1,1,0,890,1,60,0,0,Piso
1,50-70,2,Puerta del Ángel,0,0,Latina,0,G,1,1,Bajos,1,0,1050,1,80,0,0,Loft
0,50-70,1,Fuente del Berro,0,1,Salamanca,1,D,0,1,2,1,0,995,1,63,0,1,Apartamento
1,70-100,1,Palos de Moguer,0,0,Arganzuela,1,A,0,1,5,1,0,800,1,40,0,0,Piso
1,30-50,1,Chopera,0,0,Arganzuela,1,E,0,1,2,0,0,1400,3,105,0,1,Piso
0,20-30,1,El Viso,0,1,Chamartín,1,E,0,0,2,0,0,870,1,42,0,1,Piso
1,30-50,2,Canillas,1,1,Hortaleza,1,E,1,1,1,1,1,1300,3,130,0,1,Piso
0,50-70,2,Guindalera,0,1,Salamanca,1,D,1,1,3,1,0,1450,3,105,0,1,Piso
1,10-20,1,Pueblo Nuevo,1,0,Ciudad Lineal,1,C,0,1,3,1,1,790,1,62,0,0,Piso
1,10-20,1,Valdefuentes,1,1,Hortaleza,1,A,0,1,1,0,1,1200,1,80,1,1,Piso
1,1-5,1,Castilla,0,1,Chamartín,1,A,0,1,2,1,0,850,1,50,0,0,Apartamento
1,50-70,1,El Viso,1,1,Chamartín,1,C,0,1,5,1,0,950,1,46,0,0,Piso
0,10-20,1,Valverde,0,0,Centro,0,D,0,1,3,0,0,1290,3,95,0,0,Piso
0,+100,1,Sol,0,0,Centro,1,E,0,1,3,1,0,850,1,51,0,0,Piso
1,30-50,1,Peñagrande,0,0,Fuencarral,0,G,0,1,2,1,0,800,2,55,0,0,Casa adosada
1,70-100,1,Trafalgar,0,1,Chamberí,1,G,0,1,4,1,0,750,1,48,0,1,Estudio
1,10-20,1,Guindalera,0,0,Salamanca,1,F,0,1,2,1,0,750,1,42,0,0,Piso
1,30-50,1,Castillejos,0,1,Tetuán,1,C,1,1,4,1,0,975,1,65,0,1,Piso
1,10-20,1,San Diego,0,0,Puente de Vallecas,0,G,0,1,1,1,0,590,1,30,0,0,Piso
0,1-5,2,Ríos Rosas,0,0,Chamberí,1,E,0,1,3,1,0,1450,2,60,0,0,Piso
1,20-30,2,Castillejos,0,1,Tetuán,1,A,1,1,4,1,0,3100,3,130,0,1,Piso
0,30-50,1,Argüelles,0,1,Moncloa,1,E,0,1,2,1,0,850,2,40,0,0,Apartamento
1,70-100,1,Palos de Moguer,0,0,Arganzuela,1,C,0,1,2,1,0,750,1,60,0,1,Apartamento
0,+100,1,Justicia,0,0,Centro,0,G,0,1,2,0,0,750,1,30,0,0,Piso
1,70-100,3,Lista,0,1,Salamanca,1,D,1,0,5,0,0,2200,4,200,0,0,Piso
0,50-70,1,Atalaya,1,1,Ciudad Lineal,1,E,0,1,1,1,0,775,1,48,1,1,Apartamento
0,20-30,2,La Paz,1,1,Fuencarral,1,A,0,1,4,0,1,1100,3,120,1,1,Piso
1,30-50,1,Prosperidad,0,0,Chamartín,1,F,0,1,1,1,0,690,1,39,0,0,Piso
1,30-50,1,Niño Jesús,0,1,Retiro,1,D,0,1,1,1,0,1000,2,75,0,0,Piso
0,1-5,2,Mirasierra,1,1,Fuencarral,1,E,0,1,2,0,0,1100,3,90,0,0,Piso
0,10-20,1,Rejas,1,1,San Blas,1,A,0,1,4,1,1,890,2,70,1,0,Piso
1,30-50,1,Trafalgar,0,1,Chamberí,1,A,0,1,4,1,0,1100,2,67,0,1,Piso
1,+100,1,Palacio,0,1,Centro,1,E,0,1,1,1,0,1050,2,78,0,0,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,0,G,0,1,4,1,0,750,1,55,0,0,Piso
1,10-20,1,Prosperidad,0,0,Chamartín,1,B,0,1,1,1,0,600,1,45,0,0,Estudio
0,+100,1,Embajadores,0,0,Centro,1,A,0,1,4,0,0,1500,3,90,0,0,Piso
0,+100,1,Palacio,0,0,Centro,1,G,0,1,3,0,0,850,3,77,0,0,Piso
1,70-100,1,Arapiles,0,1,Chamberí,1,D,0,1,6,1,0,975,1,50,0,0,Piso
1,10-20,1,Justicia,0,0,Centro,1,B,0,1,3,1,0,750,1,42,0,0,Estudio
1,5-10,1,Prosperidad,0,0,Chamartín,1,B,0,1,1,1,0,1250,2,70,0,0,Piso
0,50-70,1,Cuatro Caminos,0,0,Tetuán,0,G,0,0,Bajos,0,0,650,1,30,0,0,Estudio
0,30-50,1,Pradolongo,0,0,Usera,0,G,0,0,2,0,0,800,3,75,0,1,Piso
1,20-30,1,Concepción,1,1,Ciudad Lineal,1,D,0,1,1,1,0,595,1,35,1,0,Estudio
1,5-10,1,Rejas,1,0,San Blas,1,D,0,1,3,1,0,850,1,50,1,0,Apartamento
1,30-50,2,La Paz,0,1,Fuencarral,1,E,1,1,1,1,0,1300,4,130,0,0,Piso
0,20-30,1,Pinar del Rey,0,0,Hortaleza,1,E,0,1,1,1,0,850,3,81,0,0,Piso
1,+100,1,Cortes,0,0,Centro,1,A,0,1,3,1,0,680,1,51,0,0,Piso
0,10-20,2,Simancas,1,1,San Blas,1,E,1,1,2,0,0,1300,4,130,1,0,Piso
1,30-50,1,Peñagrande,1,1,Fuencarral,1,E,1,1,1,1,1,950,1,50,1,0,Piso
1,1-5,1,San Isidro,0,0,Carabanchel,0,E,0,1,2,0,0,750,2,60,0,1,Piso
0,50-70,1,Puerta del Ángel,0,0,Latina,0,C,0,0,Bajos,0,0,850,1,67,0,0,Ático
0,70-100,1,Ríos Rosas,0,0,Chamberí,0,F,0,0,1,0,0,650,2,36,0,0,Piso
0,30-50,1,Adelfas,0,1,Retiro,1,F,0,1,1,0,0,700,1,50,0,1,Piso
0,30-50,1,Castillejos,0,1,Tetuán,1,E,1,1,2,1,0,1050,2,65,0,0,Piso
1,70-100,1,Gaztambide,0,1,Chamberí,1,F,0,1,4,1,0,600,1,39,0,0,Estudio
1,70-100,1,Goya,0,1,Salamanca,1,E,0,1,2,1,0,800,1,30,0,0,Piso
1,50-70,1,Lista,0,0,Salamanca,0,D,0,1,1,1,0,800,1,50,0,0,Piso
1,70-100,1,Goya,0,0,Salamanca,1,A,0,1,6,0,0,850,1,50,0,0,Piso
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,E,0,1,1,1,0,670,1,40,0,0,Piso
0,+100,1,Universidad,0,0,Centro,1,E,0,1,3,0,0,750,1,40,0,0,Piso
0,30-50,2,Niño Jesús,0,1,Retiro,1,D,0,1,2,0,0,1400,2,95,0,1,Dúplex
1,+100,1,Universidad,0,0,Centro,0,C,0,1,Entresuelo,0,0,900,1,45,0,0,Piso
1,50-70,5,Almenara,0,0,Tetuán,1,A,1,1,3,1,0,2550,5,150,0,1,Piso
1,70-100,1,Lista,0,0,Salamanca,1,G,0,1,1,1,0,750,1,45,0,0,Piso
1,10-20,2,Legazpi,1,1,Arganzuela,1,F,0,1,4,1,0,1200,3,95,1,1,Piso
1,70-100,2,Argüelles,0,1,Moncloa,1,A,0,1,2,0,0,1400,2,90,0,1,Piso
1,70-100,1,Trafalgar,0,1,Chamberí,1,E,0,1,4,1,0,700,1,51,0,0,Estudio
1,30-50,2,Alameda de Osuna,1,0,Barajas,1,A,1,1,1,0,0,1150,3,100,0,0,Piso
1,30-50,1,Castillejos,1,1,Tetuán,1,B,0,1,2,1,0,1400,2,62,1,0,Piso
0,+100,1,Recoletos,0,1,Salamanca,0,G,0,1,2,1,1,1060,1,70,0,0,Piso
1,10-20,1,Valdemarín,1,1,Moncloa,1,E,0,1,2,1,0,900,1,58,1,0,Piso
1,5-10,1,Argüelles,0,1,Moncloa,1,B,0,1,5,0,0,800,1,70,0,0,Loft
0,30-50,2,Pilar,0,1,Fuencarral,1,B,0,1,7,1,0,1250,4,120,0,1,Piso
1,70-100,1,Lista,1,1,Salamanca,1,A,0,1,2,1,0,700,1,30,1,0,Piso
0,70-100,1,Universidad,0,0,Centro,0,E,0,1,2,1,0,600,1,38,0,0,Piso
1,50-70,2,Puerta Bonita,1,1,Carabanchel,1,A,1,1,4,1,0,930,2,95,1,1,Piso
1,30-50,1,Adelfas,1,1,Retiro,1,D,0,1,1,0,0,990,1,65,1,0,Piso
1,+100,1,Sol,0,0,Carabanchel,0,D,0,1,5,1,0,650,2,70,0,0,Piso
1,20-30,1,Universidad,0,0,Centro,1,F,0,1,5,0,0,800,1,70,0,0,Piso
1,10-20,2,Arcos,1,0,San Blas,1,D,0,1,2,1,0,1100,3,90,0,0,Piso
0,20-30,1,Embajadores,0,0,Centro,0,G,0,1,2,1,0,1300,3,70,0,1,Piso
1,+100,1,Embajadores,0,0,Centro,1,G,1,1,3,1,0,1000,2,96,0,0,Piso
1,30-50,2,Canillas,1,0,Hortaleza,1,A,0,1,1,1,0,1450,3,90,0,0,Piso
1,10-20,1,Delicias,1,0,Arganzuela,1,D,0,1,3,1,0,900,1,40,1,0,Apartamento
0,+100,1,Embajadores,0,0,Centro,1,A,0,1,1,1,0,1000,1,63,0,1,Piso
1,70-100,1,Lista,0,1,Salamanca,1,E,0,1,2,0,0,1190,3,70,0,1,Piso
1,10-20,2,Abrantes,1,1,Carabanchel,1,G,1,1,2,1,0,850,2,76,0,0,Piso
1,30-50,1,Prosperidad,0,1,Chamartín,1,E,0,1,1,1,0,700,1,40,0,0,Piso
1,+100,2,Palacio,0,1,Centro,1,E,1,1,2,0,0,1850,3,128,0,0,Piso
1,+100,2,Embajadores,0,0,Centro,0,C,0,1,2,1,0,1300,3,70,0,0,Piso
1,30-50,1,Bellas Vistas,0,0,Tetuán,0,C,0,1,Bajos,1,0,650,1,45,0,1,Piso
1,30-50,1,Niño Jesús,0,1,Retiro,0,E,0,1,2,0,0,775,1,57,0,0,Apartamento
1,1-5,1,Prosperidad,1,0,Chamartín,1,B,0,1,3,0,0,800,1,48,0,0,Piso
1,50-70,1,Castellana,0,1,Salamanca,1,E,0,1,1,1,0,800,1,40,0,0,Estudio
1,30-50,1,Ciudad Universitaria,0,1,Moncloa,1,E,0,1,2,1,0,800,1,35,0,0,Piso
0,+100,2,Palacio,0,0,Centro,1,E,0,1,3,1,0,1600,3,110,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,A,0,1,2,1,0,1000,2,75,0,0,Piso
1,+100,1,Cortes,0,0,Centro,1,A,1,1,1,1,1,1850,1,101,0,1,Ático
1,+100,1,Justicia,0,0,Centro,1,E,0,1,5,0,0,1150,1,65,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,D,0,1,1,1,0,749,1,36,0,0,Estudio
0,50-70,1,Guindalera,0,1,Salamanca,1,E,0,1,1,0,0,1200,2,70,0,0,Piso
0,30-50,1,Bellas Vistas,0,0,Tetuán,0,A,0,1,Bajos,1,0,700,1,55,0,0,Loft
