Air_Conditioner,Antiquity,Bathrooms,Borough,Community_Zone,Concierge,District,Elevator,Emissions,Energy_Consumption,Ensuite,Equipped_Kitchen,Floor,Furnished,Garden,Len_Extras,Photos,Price,Rooms,Size,Swimming_Pool,Terrace,Type
1,+100,2,Cortes,0,0,Centro,1,D,D,0,0,1-4,0,0,2,16,600,1,40,0,0,Piso
0,30-50,2,La Paz,0,1,Fuencarral,1,G,G,0,1,9-12,1,0,9,3,1350,3,120,0,0,Piso
1,70-100,1,Universidad,0,0,Centro,1,G,G,0,1,Bajos,1,0,6,34,750,1,34,0,0,Piso
1,30-50,1,Bellas Vistas,0,0,Tetuán,1,G,G,0,0,5-8,0,0,3,13,950,2,70,0,0,Piso
1,10-20,1,Ciudad Universitaria,1,1,Moncloa,1,G,G,0,0,5-8,0,0,4,11,775,1,53,1,0,Piso
1,5-10,1,San Isidro,0,0,Carabanchel,0,G,G,0,1,1-4,0,0,10,14,795,3,90,0,1,Piso
1,+100,1,Justicia,0,1,Centro,1,G,G,0,1,5-8,0,0,7,15,680,1,30,0,0,Estudio
1,30-50,1,Vista Alegre,0,0,Carabanchel,1,G,G,0,1,1-4,1,0,9,20,800,3,80,0,0,Piso
1,+100,2,Recoletos,0,1,Salamanca,1,G,G,1,1,5-8,0,0,17,41,2300,3,132,0,1,Piso
1,30-50,1,Niño Jesús,1,1,Retiro,1,B,B,0,1,1-4,1,0,18,16,1425,2,90,1,1,Piso
1,50-70,1,Cuatro Caminos,0,1,Tetuán,1,G,G,0,1,1-4,0,0,12,32,1050,2,68,0,1,Piso
1,10-20,2,Berruguete,0,0,Tetuán,1,G,G,0,1,1-4,0,0,5,17,995,3,80,0,1,Piso
1,50-70,2,Jerónimos,0,1,Retiro,1,D,D,1,1,1-4,1,0,14,23,1950,2,160,0,1,Piso
1,+100,2,Palacio,0,0,Centro,1,G,G,0,1,1-4,1,0,8,17,1350,3,110,0,0,Piso
0,70-100,2,Fuente del Berro,0,0,Salamanca,0,G,G,0,1,1-4,1,0,3,28,1100,2,84,0,0,Dúplex
1,10-20,1,Canillejas,0,0,San Blas,1,G,G,0,1,1-4,0,0,11,16,810,2,72,0,1,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,1-4,1,0,14,34,1300,2,50,0,0,Piso
1,30-50,2,Castilla,0,1,Chamartín,1,E,E,0,1,1-4,0,0,10,27,1350,3,109,0,0,Piso
1,30-50,3,Ciudad Jardín,0,1,Chamartín,1,G,G,0,1,1-4,0,0,9,36,2700,5,167,0,0,Piso
1,10-20,1,Buenavista,0,0,Carabanchel,0,G,G,0,1,1-4,1,0,11,19,750,2,58,0,1,Piso
0,50-70,2,Hispanoamérica,0,1,Chamartín,1,G,G,0,1,1-4,0,0,8,13,2200,3,95,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,0,G,G,0,1,1-4,1,0,9,15,700,1,40,0,0,Piso
1,<1,1,Almenara,0,0,Tetuán,0,B,B,0,1,1-4,1,0,8,12,600,1,30,0,0,Loft
1,+100,1,Palacio,0,1,Centro,1,G,G,0,1,5-8,1,0,9,14,890,1,54,0,0,Piso
0,30-50,2,Canillas,0,1,Hortaleza,1,G,G,0,1,1-4,1,0,10,30,1100,3,114,0,0,Piso
1,50-70,1,Canillas,1,0,Hortaleza,1,G,G,0,1,1-4,1,0,8,9,750,2,67,0,1,Piso
0,20-30,2,Santa Eugenia,0,1,Villa de Vallecas,1,G,G,0,1,5-8,0,0,8,8,875,3,100,0,1,Piso
1,50-70,1,Castellana,0,1,Salamanca,1,E,F,0,1,1-4,0,0,6,10,875,1,50,0,0,Piso
1,50-70,2,Hispanoamérica,0,1,Chamartín,1,G,G,0,1,1-4,0,0,6,32,1100,3,85,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,1-4,1,0,5,14,850,1,36,0,0,Apartamento
0,+100,1,Palacio,0,0,Centro,0,G,G,0,1,Entresuelo,1,0,5,13,700,1,35,0,0,Estudio
1,+100,1,Sol,0,1,Centro,1,B,B,0,1,1-4,1,0,14,23,890,1,60,0,0,Piso
1,+100,1,Cortes,0,0,Centro,1,G,G,0,1,1-4,1,0,7,21,925,2,60,0,0,Piso
0,70-100,1,Trafalgar,0,0,Chamberí,0,G,G,0,1,1-4,0,0,3,17,595,1,30,0,0,Apartamento
0,70-100,1,Lista,0,1,Salamanca,1,G,G,0,1,5-8,1,0,8,21,1350,3,60,0,0,Piso
0,10-20,2,Valverde,0,1,Fuencarral,1,E,E,0,1,1-4,1,1,11,13,820,3,80,0,0,Piso
0,50-70,2,Hispanoamérica,0,0,Chamartín,1,G,G,0,0,1-4,0,0,5,18,1950,3,149,0,1,Piso
0,50-70,1,Sol,0,0,Centro,1,G,G,0,0,1-4,0,0,2,19,600,1,26,0,0,Apartamento
1,+100,1,Sol,0,0,Centro,1,G,G,0,0,5-8,0,0,2,14,1000,1,85,0,0,Dúplex
1,+100,1,Universidad,0,0,Centro,1,G,G,0,0,1-4,0,0,2,11,1100,1,30,0,0,Piso
1,+100,3,Palacio,0,0,Centro,1,G,G,1,1,1-4,1,0,18,36,1500,2,110,0,1,Dúplex
1,10-20,1,Valverde,1,1,Fuencarral,1,G,G,1,1,5-8,0,0,19,23,1200,2,80,1,1,Ático
1,70-100,2,Lista,0,0,Salamanca,1,D,D,0,1,1-4,1,0,4,41,1600,3,105,0,0,Piso
0,70-100,1,Lista,0,0,Salamanca,0,G,G,0,1,1-4,1,0,3,9,710,2,49,0,0,Piso
0,70-100,2,Argüelles,0,1,Moncloa,1,G,F,0,1,1-4,1,0,12,23,1350,4,127,0,0,Piso
0,50-70,1,Zofío,0,0,Usera,1,G,F,0,1,1-4,0,0,10,18,790,2,73,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,Sótano,0,0,6,23,1380,1,50,0,0,Apartamento
0,70-100,2,Trafalgar,0,0,Chamberí,0,G,G,0,1,1-4,0,0,5,59,1700,4,109,0,1,Piso
0,70-100,1,Sol,0,1,Centro,1,E,E,0,1,1-4,0,0,11,14,950,3,70,0,0,Piso
0,70-100,3,Recoletos,0,1,Salamanca,1,G,G,1,1,5-8,0,0,14,23,3500,5,240,0,0,Piso
1,70-100,2,Pacífico,0,0,Retiro,0,G,G,0,1,Entresuelo,0,0,8,44,1800,2,75,0,0,Apartamento
0,10-20,1,Simancas,0,0,San Blas,1,G,G,0,1,1-4,0,0,3,6,650,2,50,0,0,Piso
0,70-100,1,Goya,0,1,Salamanca,1,G,G,0,1,1-4,1,0,7,18,1300,2,70,0,0,Piso
1,1-5,2,Canillas,1,0,Hortaleza,1,G,G,0,1,1-4,0,0,7,32,950,1,89,1,0,Piso
1,50-70,1,Recoletos,0,0,Salamanca,1,G,G,0,1,1-4,1,0,4,12,810,1,32,0,0,Estudio
0,70-100,1,Arapiles,0,0,Chamberí,1,A,A,0,0,1-4,1,0,1,9,750,1,40,0,0,Piso
1,50-70,1,Arcos,0,0,Centro,1,D,D,0,1,1-4,0,0,6,42,600,1,30,0,0,Estudio
1,1-5,2,Rosas,1,1,San Blas,1,B,B,1,0,1-4,0,1,16,16,850,2,77,1,0,Dúplex
0,70-100,1,Lista,0,1,Salamanca,1,G,G,0,1,1-4,0,0,8,22,990,2,54,0,0,Piso
1,30-50,1,Justicia,1,1,Centro,1,D,D,0,1,5-8,1,0,12,40,1200,1,70,0,0,Piso
1,<1,2,Valdeacederas,1,0,Tetuán,1,B,B,1,1,1-4,0,0,17,28,1100,2,70,0,0,Piso
1,50-70,1,Puerta Bonita,0,0,Carabanchel,0,G,G,0,1,1-4,0,0,11,12,690,2,60,0,1,Piso
0,+100,1,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,0,0,5,15,680,1,46,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,1,0,7,11,600,1,36,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,5-8,1,0,8,28,1000,2,93,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,Sótano,0,0,7,9,924,1,25,0,0,Apartamento
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,Sótano,0,0,7,7,1045,1,30,0,0,Apartamento
0,+100,1,Embajadores,0,0,Centro,0,A,A,0,0,1-4,1,0,1,1,900,2,60,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,Sótano,0,0,7,5,1100,1,36,0,0,Apartamento
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,C,C,0,1,Bajos,1,0,11,19,950,1,57,0,0,Apartamento
0,30-50,1,Bellas Vistas,0,0,Tetuán,0,E,E,0,1,1-4,0,0,9,30,700,1,41,0,0,Piso
0,50-70,2,Guindalera,0,0,Salamanca,1,G,G,0,1,1-4,0,0,5,23,1250,2,104,0,1,Piso
0,20-30,1,Imperial,0,0,Arganzuela,1,A,A,0,1,1-4,1,0,4,14,950,2,64,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,Entresuelo,0,0,8,32,1439,2,130,0,0,Apartamento
1,30-50,1,Pradolongo,0,0,Usera,0,G,G,0,1,Sótano,0,0,6,16,803,1,30,0,0,Apartamento
1,1-5,5,El Goloso,0,0,Fuencarral,0,G,G,1,1,Principal,0,1,22,24,3600,6,300,1,1,Casa o chalet
1,10-20,2,Valverde,1,1,Fuencarral,1,G,G,1,1,1-4,1,0,15,23,1600,4,160,1,0,Piso
0,50-70,1,Puerta del Ángel,0,0,Latina,0,G,G,0,1,Sótano,0,0,5,34,1292,1,35,0,0,Apartamento
0,+100,2,Embajadores,0,0,Centro,1,G,G,0,1,1-4,0,0,1,26,990,3,110,0,0,Piso
0,50-70,1,San Cristobal,0,0,Villaverde,0,G,G,0,0,1-4,0,0,1,15,525,2,65,0,0,Piso
1,10-20,2,El Goloso,1,1,Fuencarral,1,G,G,1,1,1-4,0,0,17,49,1300,3,120,1,0,Piso
1,30-50,1,Bellas Vistas,0,1,Tetuán,1,G,G,0,0,1-4,0,0,4,4,600,1,36,0,0,Estudio
0,10-20,1,San Diego,0,0,Puente de Vallecas,0,G,G,0,1,1-4,1,0,7,14,650,1,60,0,1,Piso
1,30-50,1,Bellas Vistas,0,0,Tetuán,1,G,G,0,0,1-4,0,0,2,8,710,1,67,0,0,Apartamento
1,30-50,1,Bellas Vistas,0,1,Tetuán,1,G,G,0,0,1-4,0,0,4,3,600,1,30,0,0,Estudio
0,70-100,1,Embajadores,0,0,Centro,1,G,G,0,0,5-8,1,0,3,22,850,2,58,0,0,Piso
1,70-100,1,Bellas Vistas,0,0,Tetuán,1,G,G,0,1,1-4,0,0,6,24,1400,4,150,0,0,Piso
1,10-20,1,Orcasur,0,0,Usera,1,G,G,0,1,1-4,1,0,5,12,500,1,40,0,0,Piso
1,+100,1,Recoletos,0,1,Salamanca,1,G,G,0,1,5-8,1,0,9,21,1295,1,70,0,0,Piso
0,+100,1,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,0,0,6,22,1500,4,74,0,0,Piso
1,70-100,1,Gaztambide,0,1,Chamberí,1,G,G,0,1,1-4,1,0,5,9,990,2,80,0,0,Piso
1,10-20,1,Buenavista,0,0,Carabanchel,1,G,G,0,1,1-4,0,0,12,12,850,2,75,0,1,Ático
1,20-30,1,Palos de Moguer,1,1,Arganzuela,1,G,G,0,1,1-4,1,0,14,27,1100,1,55,0,0,Apartamento
1,10-20,2,Trafalgar,0,0,Chamberí,1,G,G,1,1,1-4,0,0,11,24,1300,2,100,0,0,Piso
1,50-70,1,Argüelles,1,0,Moncloa,1,D,D,0,1,+15,1,0,11,21,1900,2,105,1,1,Piso
1,<1,2,Sol,0,0,Carabanchel,1,C,C,0,1,1-4,0,0,8,25,950,2,71,0,0,Piso
1,50-70,1,Hispanoamérica,0,0,Chamartín,1,G,G,0,1,1-4,1,0,10,14,900,1,60,0,1,Piso
0,10-20,1,Villaverde Alto,0,0,Villaverde,0,G,G,0,1,Bajos,0,0,6,9,650,2,80,0,1,Piso
1,70-100,1,Palos de Moguer,0,1,Arganzuela,1,G,G,0,1,5-8,1,0,10,20,900,1,55,0,0,Piso
1,10-20,1,Apóstol Santiago,1,1,Hortaleza,1,G,G,0,1,1-4,1,0,14,23,895,1,51,1,0,Piso
1,+100,2,Universidad,0,0,Centro,0,G,G,0,1,1-4,1,0,8,12,1125,2,60,0,0,Piso
1,10-20,2,Fuente del Berro,1,1,Salamanca,1,E,E,1,1,1-4,1,0,18,17,1450,2,90,1,0,Piso
0,+100,2,Universidad,0,1,Centro,1,G,G,0,0,1-4,0,0,2,18,1750,4,150,0,0,Piso
0,+100,1,Universidad,0,0,Centro,0,G,G,0,1,1-4,0,0,4,11,595,1,32,0,0,Apartamento
1,+100,1,Universidad,0,0,Centro,1,G,G,0,1,1-4,0,0,7,12,550,1,35,0,1,Loft
0,+100,1,Justicia,0,0,Centro,0,G,G,0,1,1-4,0,0,6,23,950,1,70,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,5-8,0,0,10,17,985,1,60,0,0,Loft
1,+100,1,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,0,0,9,10,590,1,35,0,0,Estudio
1,+100,1,Justicia,0,0,Centro,0,G,G,0,1,1-4,0,0,7,15,575,1,30,0,0,Estudio
1,50-70,1,Cuatro Caminos,0,1,Tetuán,1,A,A,1,1,1-4,0,0,17,9,1200,1,50,0,0,Piso
1,10-20,1,Apóstol Santiago,1,1,Hortaleza,1,G,G,0,0,1-4,0,0,3,10,800,1,72,0,0,Dúplex
0,50-70,1,San Pascual,1,1,Ciudad Lineal,1,G,G,0,1,5-8,1,0,9,12,570,1,30,1,0,Estudio
1,70-100,1,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,0,0,2,22,695,1,55,0,0,Piso
0,10-20,1,Valdefuentes,0,1,Hortaleza,1,G,G,0,1,1-4,0,0,6,10,759,1,64,0,0,Piso
1,+100,1,Recoletos,0,1,Salamanca,1,G,G,0,1,1-4,1,0,10,14,1150,2,60,0,0,Piso
1,5-10,2,Goya,1,1,Salamanca,1,G,G,1,1,Bajos,0,0,14,5,1400,2,61,0,0,Planta baja
1,10-20,2,Guindalera,0,0,Salamanca,1,G,G,0,1,1-4,0,0,3,20,875,1,70,0,0,Apartamento
0,70-100,1,Trafalgar,0,1,Chamberí,1,G,G,0,1,1-4,0,0,7,14,750,2,65,0,0,Piso
1,10-20,1,Opañel,0,0,Carabanchel,1,G,G,0,1,1-4,1,0,10,13,850,3,60,0,1,Piso
0,10-20,1,Ciudad Universitaria,0,0,Moncloa,0,D,D,0,1,1-4,1,0,8,22,630,1,45,0,0,Apartamento
1,5-10,1,Delicias,1,1,Arganzuela,1,E,E,0,1,1-4,0,0,14,13,825,1,60,1,0,Estudio
0,70-100,1,Ibiza,0,1,Retiro,1,G,G,0,1,5-8,1,0,12,15,1100,2,66,0,0,Piso
1,10-20,1,Apóstol Santiago,1,1,Hortaleza,1,G,G,0,0,Principal,0,0,3,10,800,1,77,0,0,Dúplex
0,+100,2,Embajadores,0,0,Centro,0,G,G,0,1,1-4,0,0,2,16,2400,3,217,0,0,Piso
0,30-50,1,Ciudad Jardín,0,0,Chamartín,0,G,G,0,1,1-4,0,0,6,5,600,1,35,0,0,Piso
1,5-10,1,San Isidro,0,0,Carabanchel,0,G,G,0,1,1-4,1,0,10,21,800,3,72,0,1,Piso
0,70-100,1,Argüelles,0,1,Moncloa,1,G,G,0,1,5-8,1,0,7,13,850,2,50,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,1-4,1,0,7,7,650,1,31,0,0,Apartamento
1,30-50,1,Goya,0,1,Salamanca,1,G,G,0,1,5-8,1,0,10,32,1100,2,90,0,0,Piso
0,20-30,1,Quintana,1,1,Ciudad Lineal,1,G,G,1,1,1-4,1,1,16,19,1290,1,75,1,1,Ático
1,70-100,1,Almagro,0,0,Chamberí,1,G,G,0,1,Bajos,0,0,8,16,1250,1,65,0,0,Dúplex
1,70-100,3,Almagro,0,1,Chamberí,1,E,E,1,1,1-4,1,0,19,41,4300,3,200,0,0,Piso
0,70-100,2,Goya,0,0,Salamanca,1,C,C,0,1,1-4,0,0,3,26,1480,3,110,0,0,Piso
0,1-5,1,Numancia,0,0,Puente de Vallecas,0,G,G,0,1,1-4,1,0,8,9,650,2,50,0,0,Piso
1,50-70,7,El Viso,0,1,Chamartín,1,G,G,0,1,5-8,0,0,8,24,6900,6,450,0,1,Piso
1,<1,1,Concepción,1,1,Ciudad Lineal,1,G,G,1,1,1-4,0,0,16,26,890,1,53,0,0,Apartamento
0,30-50,1,Canillas,0,0,Chamartín,1,A,A,0,0,1-4,1,0,1,8,1100,3,80,0,0,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,1,G,G,1,1,5-8,1,0,9,14,750,1,40,0,0,Piso
1,50-70,1,Guindalera,0,0,Salamanca,0,G,G,0,1,1-4,1,0,6,8,630,1,38,0,0,Piso
0,50-70,1,Águilas,0,0,Latina,1,G,G,0,0,5-8,0,0,4,11,650,2,54,0,1,Piso
1,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,1-4,0,0,6,16,900,2,80,0,0,Dúplex
0,70-100,1,Argüelles,0,0,Moncloa,1,C,C,0,1,1-4,0,0,4,6,750,1,50,0,0,Estudio
0,50-70,1,Casco Histórico de Vicálvaro,0,0,Vicálvaro,0,G,G,0,1,1-4,1,0,9,17,900,3,82,0,1,Piso
1,+100,1,Universidad,0,1,Centro,1,G,G,0,1,1-4,1,0,10,7,999,1,50,0,0,Apartamento
1,5-10,1,Rejas,1,1,San Blas,1,E,E,0,1,1-4,1,0,18,17,700,1,55,1,0,Apartamento
1,50-70,1,El Viso,0,1,Chamartín,1,G,G,0,1,5-8,1,0,6,6,750,1,50,0,0,Estudio
1,10-20,2,Imperial,1,1,Arganzuela,1,G,G,1,1,1-4,0,0,16,50,1300,3,113,1,0,Piso
1,10-20,1,Ciudad Universitaria,1,1,Moncloa,1,G,G,0,0,5-8,1,0,9,13,680,1,45,1,0,Estudio
1,70-100,2,Goya,0,1,Salamanca,1,A,A,1,1,1-4,1,0,17,30,2550,3,130,0,0,Piso
1,10-20,1,El Goloso,1,0,Fuencarral,1,G,G,0,1,1-4,1,1,20,16,825,1,61,1,0,Piso
1,10-20,1,Valverde,0,0,Fuencarral,0,G,G,0,1,1-4,1,0,10,15,775,3,65,0,1,Piso
1,10-20,2,Castellana,0,0,Salamanca,1,G,G,0,1,1-4,0,0,7,15,3000,2,157,0,1,Piso
1,50-70,2,Nueva España,1,1,Chamartín,1,G,G,0,1,13,1,0,11,18,1200,2,70,1,0,Piso
0,10-20,2,Simancas,1,1,San Blas,0,G,G,0,1,1-4,1,0,10,19,920,2,90,1,0,Piso
1,<1,1,Concepción,1,1,Ciudad Lineal,1,G,G,1,1,1-4,0,0,16,24,930,1,56,0,0,Apartamento
1,10-20,1,Arcos,1,0,San Blas,1,G,G,0,0,1-4,0,0,6,22,800,1,60,1,0,Piso
1,30-50,1,Imperial,0,0,Arganzuela,1,E,E,0,1,1-4,1,0,9,24,600,1,45,0,0,Ático
1,20-30,1,Media Legua,1,1,Moratalaz,1,E,E,0,1,5-8,0,0,10,25,1400,3,113,1,1,Ático
0,30-50,2,Comillas,0,0,Carabanchel,1,E,E,1,1,1-4,0,0,6,28,1450,4,107,0,1,Piso
0,50-70,1,Concepción,1,0,Ciudad Lineal,1,E,E,0,1,1-4,1,1,15,39,770,1,48,1,0,Piso
0,70-100,1,Delicias,0,0,Arganzuela,1,G,G,0,1,1-4,0,0,1,20,525,2,40,0,0,Piso
0,1-5,1,Numancia,0,0,Puente de Vallecas,0,G,G,0,1,1-4,1,0,2,9,430,1,30,0,0,Piso
1,5-10,1,San Isidro,0,0,Carabanchel,1,C,C,0,1,1-4,0,0,9,15,660,1,57,0,0,Piso
0,50-70,1,Vinateros,0,0,Moratalaz,0,C,C,0,1,1-4,0,0,2,18,890,3,75,0,0,Piso
1,30-50,2,La Paz,1,1,Fuencarral,1,G,G,0,1,1-4,1,0,7,30,1400,4,120,1,1,Piso
0,30-50,2,La Paz,1,1,Fuencarral,1,G,G,1,1,1-4,0,0,12,53,1750,4,136,1,1,Piso
1,70-100,1,Goya,0,0,Salamanca,1,G,G,0,1,5-8,1,0,3,38,1200,2,62,0,0,Piso
1,10-20,2,Valverde,1,0,Fuencarral,1,G,G,0,1,5-8,0,0,8,18,1150,3,90,1,0,Piso
1,10-20,1,Simancas,1,1,San Blas,0,G,G,0,1,1-4,1,0,7,18,750,1,70,1,0,Piso
1,70-100,2,Arapiles,0,1,Chamberí,1,E,E,0,1,5-8,0,0,4,18,2300,4,195,0,0,Piso
0,20-30,2,Acacias,1,1,Arganzuela,1,G,G,1,1,1-4,0,0,15,29,1150,2,90,1,0,Piso
0,10-20,1,Apóstol Santiago,1,0,Hortaleza,1,B,B,0,1,+15,0,0,6,8,925,1,60,1,0,Piso
1,70-100,3,Almagro,0,0,Chamberí,1,C,B,0,1,1-4,0,0,5,20,2100,3,170,0,0,Piso
1,50-70,1,Castellana,0,0,Salamanca,1,C,B,0,1,5-8,0,0,5,17,1400,1,70,0,0,Piso
0,50-70,1,Nueva España,1,1,Chamartín,1,D,D,0,1,5-8,0,0,13,18,1100,1,55,1,1,Apartamento
1,30-50,2,Imperial,0,0,Arganzuela,1,G,G,0,0,1-4,1,0,2,28,1050,2,85,0,0,Piso
0,<1,1,Apóstol Santiago,1,1,Hortaleza,1,G,G,0,1,+15,1,0,18,29,1245,1,66,1,0,Apartamento
1,50-70,1,Amposta,0,0,San Blas,0,G,G,0,1,1-4,0,0,3,9,750,2,55,0,0,Piso
0,+100,1,Sol,0,0,Centro,1,G,G,0,1,1-4,0,0,8,29,800,1,45,0,0,Apartamento
1,10-20,1,Berruguete,0,0,Tetuán,0,G,G,0,1,Bajos,0,0,6,19,1292,1,35,0,0,Apartamento
1,10-20,2,Buenavista,1,1,Carabanchel,1,G,G,0,1,1-4,0,0,11,40,1800,4,103,1,1,Ático
1,+100,1,Justicia,0,0,Centro,1,A,A,1,1,1-4,0,0,10,5,800,1,38,0,0,Apartamento
1,10-20,3,Aravaca,1,1,Moncloa,1,G,G,1,1,1-4,1,0,23,37,2700,3,153,1,1,Ático
1,10-20,1,Simancas,0,0,San Blas,1,G,G,0,1,5-8,1,0,9,10,690,2,48,0,0,Piso
1,50-70,3,Castellana,0,1,Salamanca,1,G,G,1,1,1-4,0,0,16,20,3000,3,180,0,1,Piso
0,10-20,1,Embajadores,0,0,Centro,0,G,G,0,1,1-4,0,0,2,11,700,1,48,0,0,Apartamento
0,+100,1,Embajadores,0,0,Centro,0,G,G,0,1,1-4,0,0,2,13,650,1,33,0,0,Apartamento
1,1-5,1,Castellana,0,0,Salamanca,1,G,G,0,1,5-8,0,0,11,20,1250,1,65,0,1,Ático
1,10-20,1,Rejas,1,1,San Blas,1,D,E,0,1,1-4,0,0,15,39,650,1,50,1,0,Piso
1,10-20,1,Rejas,1,1,San Blas,1,G,G,0,1,1-4,1,0,14,28,690,1,55,1,0,Piso
1,70-100,1,Trafalgar,0,0,Chamberí,0,G,G,0,1,1-4,1,0,9,14,850,1,40,0,0,Apartamento
1,50-70,1,Castellana,0,0,Salamanca,1,G,G,0,1,1-4,1,0,5,14,1190,1,40,0,0,Piso
1,70-100,1,Trafalgar,0,0,Chamberí,1,G,G,0,0,1-4,0,0,2,17,650,1,40,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,0,G,G,0,0,1-4,0,0,1,11,500,1,41,0,0,Loft
1,+100,1,Justicia,0,0,Centro,1,G,G,0,1,1-4,1,0,10,55,800,1,36,0,0,Apartamento
1,+100,1,Palacio,0,0,Centro,0,G,G,0,1,1-4,1,0,13,17,890,2,60,0,0,Piso
1,30-50,2,Adelfas,0,1,Retiro,1,G,G,0,0,5-8,1,0,5,19,1747,3,115,0,0,Dúplex
1,30-50,2,Castilla,1,0,Chamartín,0,C,C,0,1,5-8,0,0,5,14,1300,3,90,1,0,Piso
0,<1,1,Valdeacederas,0,0,Tetuán,1,D,D,0,1,1-4,1,0,2,21,750,2,65,0,1,Piso
1,50-70,3,Castellana,0,1,Salamanca,1,D,D,1,1,5-8,0,0,11,21,3700,3,210,0,0,Piso
1,50-70,1,Castellana,0,0,Salamanca,1,E,E,0,1,1-4,1,0,6,17,1300,1,52,0,0,Piso
1,10-20,2,Apóstol Santiago,0,0,Hortaleza,1,G,G,0,0,1-4,0,0,4,27,1150,1,81,0,0,Loft
0,30-50,2,Pradolongo,0,0,Usera,1,A,A,0,0,1-4,1,1,5,9,950,3,96,1,1,Piso
1,20-30,1,Gaztambide,0,0,Chamberí,1,G,G,0,1,1-4,0,0,12,11,990,2,70,0,0,Piso
1,50-70,1,Almenara,1,1,Tetuán,1,D,D,0,1,1-4,1,1,11,16,680,1,40,0,1,Ático
1,50-70,1,Guindalera,0,0,Salamanca,1,G,G,0,1,Bajos,0,0,6,11,650,1,42,0,0,Piso
1,1-5,4,Justicia,0,1,Centro,1,D,E,1,1,1-4,0,0,22,33,5000,3,394,0,0,Piso
0,30-50,2,Castillejos,0,0,Tetuán,1,G,G,0,1,9-12,0,0,2,8,1300,3,94,0,0,Piso
0,+100,1,Justicia,0,0,Centro,1,G,G,0,1,1-4,0,0,2,17,1100,3,73,0,0,Planta baja
1,30-50,2,Imperial,0,0,Arganzuela,1,C,C,0,1,1-4,1,0,4,10,1050,2,85,0,0,Piso
1,+100,1,Recoletos,0,0,Salamanca,1,G,G,0,1,5-8,1,0,3,14,650,1,37,0,0,Estudio
1,30-50,1,Estrella,0,0,Retiro,1,A,A,0,1,1-4,1,0,4,12,1250,1,65,0,0,Piso
1,10-20,1,Palacio,0,0,Centro,1,G,G,0,1,1-4,1,0,4,15,775,1,50,0,0,Estudio
0,50-70,1,Arcos,0,0,San Blas,1,G,G,0,0,1-4,0,0,1,22,900,3,91,0,0,Piso
0,10-20,1,Valdefuentes,1,1,Hortaleza,1,G,G,0,1,1-4,0,0,11,13,1025,1,51,1,0,Piso
0,10-20,2,Valdefuentes,1,1,Hortaleza,1,G,G,1,1,1-4,0,0,14,15,1300,3,116,1,0,Piso
0,+100,1,Justicia,0,0,Centro,0,G,G,0,1,1-4,1,0,4,22,950,2,52,0,0,Piso
1,70-100,1,Lista,0,0,Salamanca,0,G,G,0,1,Sótano,0,0,7,15,1900,2,75,0,0,Apartamento
0,10-20,1,Valdefuentes,1,1,Hortaleza,1,G,G,0,1,1-4,0,0,9,13,1025,1,59,1,0,Piso
1,30-50,1,Bellas Vistas,0,0,Tetuán,0,G,G,0,1,Sótano,0,0,6,15,1224,1,30,0,0,Apartamento
0,10-20,2,Valdefuentes,1,1,Hortaleza,1,G,G,0,1,1-4,0,1,11,20,1250,3,112,1,0,Piso
0,10-20,1,Valdefuentes,1,1,Hortaleza,1,G,G,0,1,1-4,0,1,9,13,975,1,50,1,0,Piso
1,50-70,1,Castellana,0,0,Salamanca,1,A,A,1,1,1-4,1,0,15,20,1275,1,70,0,0,Piso
0,+100,4,Universidad,0,0,Centro,1,A,A,0,0,1-4,1,0,1,9,350,1,15,0,0,Piso
1,50-70,1,Fuente del Berro,0,0,Salamanca,1,G,G,0,1,1-4,1,0,2,12,540,1,35,0,0,Piso
1,10-20,1,Ensanche de Vallecas,1,1,Villa de Vallecas,1,D,D,1,1,1-4,1,0,19,18,700,1,55,1,0,Dúplex
1,30-50,6,Peñagrande,1,0,Fuencarral,0,D,D,0,1,1-4,0,0,9,63,2900,8,463,1,1,Casa o chalet
0,50-70,2,Almenara,0,0,Tetuán,1,D,D,0,0,1-4,1,0,1,9,1000,3,100,0,0,Piso
